uid,name,visits,playing,likes,genre,genreL1,created,updated,description,creator,playerCount,totalUpVotes,totalDownVotes
6497846997,cowboy game,4914026,42,123628,All,Action,2024-09-01T07:38:01.413Z,2026-07-17T20:22:56.6377868Z,"yee haw
a game for hunting and gunslinging

join the community below for updates and guides

credits (sorry if i missed anyone)

SCRIPTS
- captainwoodlegs: gun code, ragdolls, AI, game logic, characte",captainwoodlegs,42,22345,8980
5897329101,(QUANTUM CLASS!) Cruise Ship Simulator [BETA],4879996,146,31991,All,Simulation,2024-04-21T05:03:47.783Z,2026-07-11T18:20:29.515Z,🛳️ Welcome to Cruise Ship Simulator! Drive your very own Cruise Ship to stunning ports around the Med or Bahamas. You'll start small and buy new & larger ships like the mighty Oasis Class as you sail ,Tableboard Studios,132,8465,2459
2227097851,🌟 Free Boombox/Radio 🌟,4762183,201,9463,Adventure,Entertainment,2020-12-21T02:36:32.603Z,2026-07-17T22:33:48.5043424Z,"🌟 Welcome! 🌟
──────────────────────────────────
This is a playground where you can play your music!
Shutdown = Update
──────────────────────────────────
Commands:
/Korblox
/Headless
/Char
/Rejoin or /",[ ERRORR ],202,5796,537
10343148160,+1 Hack Per Click,4596656,5356,12481,All,Simulation,2026-06-17T07:03:24.778Z,2026-07-16T07:47:51.355Z,"🔥 Welcome to +1 Hack Per Click!

💻 Every Click gives you MORE Hacking Power!
🔓 Use Hacking Power to Break Walls!
🖥️ Upgrade your PC to hack even faster!
👑 Earn Wins to become the BEST Hacker!

🐾 Colle",money counter,5361,15421,401
9994252977,Parkour Pandemic [UPDATE 1],4363391,7451,59037,All,Survival,2026-04-05T11:45:23.623Z,2026-07-17T22:28:07.0733196Z,"[THIS GAME IS IN BETA EXPECT BUGS]

The Fracture broke the world's clock. Time runs in a loop now, replaying the disasters that ended a hundred worlds. You're a survivor, You don't know how you got he",Rxinen Projects,7663,19865,1483
2533027421,Ocean Conservation Experience,4341828,2,47413,All,,2021-04-21T01:52:33.597Z,2024-09-28T03:37:37.763Z,"Global warming is causing sea levels to rise, threatening coastal population centers as well as heating up the ocean which is extremely dangerous to marine life especially shellfish. Overfishing throu",Natalie_Clabo,2,19495,2452
10418117926,🏪Clean The Superstore!,4315009,9598,36667,All,Simulation,2026-06-29T19:34:45.2Z,2026-07-16T22:37:09.1885202Z,"👍 THUMBS UP FOR MORE UPDATES! 👍
 Welcome to Clean the Store! 🏪

The store is a complete mess! Pick up, sort, and restock thousands of items to bring everything back to normal.

🎮 How to Play

🧹 Clean ",CleanTogether,9533,12148,989
2463274810,Scripting School,4219682,12,187173,All,Education,2021-03-23T12:58:00.277Z,2026-02-12T22:59:41.157Z,"Scripting School is completely free, and will forever be that way.

Scripting School is a Roblox experience designed to help people learn to script through interactive lessons, tests, and tutorials. W",TwoToned Studios,16,57616,2917
10337069275,Ice Tycoon 2,4162301,3758,42732,All,Simulation,2026-06-16T07:30:38.862Z,2026-07-17T13:15:55.4361288Z,"Freeze water and melt it for profit! 

Upgrade your tools and machines!",Slized Games,3752,23908,2314
9848302960,[EVENT ITEMS] Buy All Free Items,4162074,103,51526,All,Shopping,2026-03-07T15:10:52.43Z,2026-07-16T03:09:01.462Z,"The most extensive free items game on Roblox!

This game has the most up-to-date and extensive event items list, and has a free item buyer machine to buy every onsale free item quickly!

Looking for f",qlovic,84,5643,348
1917762467,🎵 Free Boombox/Radio 🎵,4075607,34,12303,All,Entertainment,2020-08-02T17:41:37.377Z,2026-07-15T15:44:33.475Z,"🎵Welcome To Free Boombox / Radio! 🎵
Here You Can: 
-Play your favorite music on the boomboxes!
-Explore the map!
-Use Admin Commands
-Hatch Eggs and get New Pets!
And More!

Join Our Group https://www",XrTemp,43,3895,995
10204207151,Catch a Brainrot,4073041,10376,19573,All,RPG,2026-05-22T14:36:36.642Z,2026-07-15T13:40:15.025Z,"Welcome to Catch a Brainrot, an open world creature collection RPG featuring your favorite characters.

You've never seen a Brainrot game like this.

This game was brought to you by Indieun and zv_u.",Indieun x zv_u,10101,14321,1517
242453665,Mint Tycoon [BETA],4049881,25,115724,All,Simulation,2017-01-05T03:50:25.01Z,2026-02-01T21:01:38.018Z,"Welcome to Mint Tycoon, the Bank of Robloxia's newest banking themed tycoon game! Although still in beta, this game contains hours of playtime, three difficulty game modes,  and raw materials just wai",Bank of Robloxia,23,26731,2012
4173882191,🎹Tac's Piano Stuff,4031714,17,54561,All,Entertainment,2022-12-11T01:00:19.713Z,2026-06-30T21:45:03.357Z,A place for my own custom fonts and pianos :D,Tainted's Experiences,22,4167,492
659118871,Streamlined [ALPHA],4015494,40,85318,All,Simulation,2018-05-17T18:50:22.727Z,2026-07-13T13:38:27.995Z,"Streamlined is a Dutch train simulator based in the 1950's with a variety of engines to drive, a consist creator for your own train and a large selection of routes to enjoy! 

▶ Join the group to stay",Streamlined,43,18990,1476
10388509406,[FIXES!] Place the Keycaps!,3911036,9252,32639,All,Adventure,2026-06-24T18:09:21.448Z,2026-07-16T05:34:38.595Z,"This game is in beta, expect bugs and tweaks.

FEEDBACK IS APPRECIATED!!

Sort a pile of keycaps to complete your keyboard collection!

Q to throw keycaps
CTRL to unlock mouse",KEYBOARDS!!!!!,9226,14261,787
4905293690,The Horse Game,3773221,7,82070,RPG,Roleplay & Avatar Sim,2023-07-24T00:54:48.813Z,2026-03-31T17:16:40.856Z,"🌟 LIKE THE GAME FOR MORE FREE ACCESS EVENTS!! 

Christmas accessories can be bought at the tack shop for a limited time only. 

💳 Paid Access grants life-time access. 🕒 (Regular Price: 400) (One-Time-",The Horse Game [Official],4,12952,2508
9940812243,[7DS🐲] Anime RNG Defense,3719930,4667,88237,All,Strategy,2026-03-26T01:57:38.197Z,2026-07-17T17:31:37.7556787Z,"Welcome to Anime RNG Defense! 🎲⚔️

Luck opens the path… strategy wins the battle.

🎁 Use code : FairyForest 

🎲 Roll to unlock anime-style units
🗺️ Enter different maps and clear enemy waves
⚔️ Place ",Mera.,4674,16017,392
10368005384,My Giant Sandwich,3659347,11607,39315,All,Simulation,2026-06-21T08:12:53.871Z,2026-07-12T11:23:08.931Z,"Make toast and other stuff to build a giant sandwich

🍞 Buy big food
🍳 Cook food in giant toasters and pans
🥪 Food is stacked up to make a giant sandwich
💸 Generate money from your sandwich
Remember, ",Goofy Sandwiches,11559,115079,1578
8019620353,[🌊] EPIC: The Musical [OPEN TECH],3638389,131,24167,All,Entertainment,2025-06-28T12:34:08.833Z,2026-07-15T15:39:30.866Z,"❕| Have you ever thought about an EPIC: The Musical Open Tech game on Roblox, but never found any? Well, good for you, because we have one! Join C.L StudioWorks for an amazing and funny experience wit",C.L. StudioWorks,118,9860,435
6906503978,Art Leap by Belvedere Museum [NEW EXPERIENCE! 🎻],3611948,5,59866,All,Education,2024-12-11T17:46:21.387Z,2026-06-19T07:34:33.577Z,"[NEW EXPERIENCE - The Philharmonic 🎻]

🐿️ GET READY TO TAKE ON MANY ROLES! 🏇
🎭 Each art piece has it's own world with 3 games to complete. Be ready to play as a soldier of Napoleon, a red squirrel sea",Belvedere Museum,4,16338,1586
10074023151,THE HOUR OF CREATION,3604048,2073,69754,All,Survival,2026-04-23T19:40:59.167Z,2026-07-15T15:42:52.694Z,"⏰ You don't have much time. The animatronics are looking for you. Complete the objectives before they find you...

⚠️ Warning: This game contains flashing lights, jumpscares, and other horror elements",FNAF ESTABLISHMENT,2149,7550,588
10393620082,[🏆] Build an ASMR Tower,3578455,13078,12799,All,Simulation,2026-06-25T17:25:03.135Z,2026-07-17T21:46:40.6344509Z,"⭐ Welcome to ""Build an ASMR Tower"" where you can build your own SATISFYING OBBY!


How to play:
💰 Buy Satisfying ASMR Tools
🔨 Place them down at your base and Build Your OBBY!
🧐 Earn money with placed",+100,12677,11727,802
1579747797,Prizefighter Boxing,3557681,24,45414,Fighting,Sports & Racing,2020-02-27T05:14:29.727Z,2026-07-17T11:01:02.4257765Z,"Step into the ring with Prizefighter, Roblox's most authentic boxing game, featuring skill-based mechanics and satisfying counter-play.

Paid Early Access – You may encounter bugs or unfinished featur",Boxout Games,19,5957,1967
4508091056,Deltarune: Connected,3280569,1273,48999,All,Roleplay & Avatar Sim,2023-03-24T11:39:09.4Z,2026-07-17T14:26:33.9132566Z,"A fully 2D remake of Deltarune's engine (not the full game) on Roblox.

This game is currently just a showcase of sorts, not intended to be a full experience.
Its current state is not indicative of th",Viatrix,1270,18577,250
10342857565,+1 Bottle Flip Obby Escape,3247598,4670,4859,All,Simulation,2026-06-17T05:55:12.097Z,2026-07-17T18:32:57.3282372Z,"Welcome to +1 Bottle Flip Obby Escape

Every JUMP makes you faster! 💨 Climb the obby, escape every stage, and become the FASTEST jumper on the server!

🟢 JUMP to gain Speed and Level Up
👟 Collect Trai",Mr. Blueberry Pie Studios,4694,1094,367
10037019232,🍁[JTF 2] Marine Academy: Military Roleplay,3198505,243,9950,All,Roleplay & Avatar Sim,2026-04-14T19:59:59.907Z,2026-07-13T18:41:12.114Z,"📢 GET ON LINE!

⚓ Marine Academy is a military roleplay game where you can attend Recruit Training to become a Marine! Progress your career by hosting trainings, attending tryouts, and work your way u",Blue Canopy,240,3251,1140
9551044479,Final Swarm [Jungle 🌴],3171138,3880,15425,All,RPG,2026-01-12T21:23:09.627Z,2026-07-17T21:31:09.9385771Z,"Welcome to Final Swarm, the most intense RPG on Roblox! Fight against hundreds of enemies at once with only one goal... Survive waves and defeat the Final Swarm!

🎉 Release - Final Swarm is finally he",Evolution Studio Games,3806,24707,694
10399125962,Guess the character color,3166519,11337,6172,All,Party & Casual,2026-06-26T17:30:08.796Z,2026-07-17T22:03:13.6977144Z,"⚠️ Im too lazy to make a description, just play my game and shut up you idiot⚠️
Guess the characters color in a 1vs1 duel, fart on your opponent if you win 
A lot of characters as Gumball, Peppa pig, ",CineStars,11152,2791,1040
9729754494,🕹️ Classic Games [SUDOKU],3122554,584,17336,All,Puzzle,2026-02-15T06:30:08.21Z,2026-07-17T18:43:33.2842651Z,"🕹️ Welcome to Classic Games!
Play a collection of timeless puzzle and strategy games in one place. Challenge your brain, compete with other players, and master every classic!

Games Included:
❌ Tic Ta",o more more,588,2840,991
10253446435,[🪓] My Wood Farm ,3092164,7627,20934,All,Simulation,2026-05-31T20:50:00.412Z,2026-07-17T16:33:04.9813273Z,"Welcome to My Wood Farm! 🪓

- 🪓Axe Trees For Wood
- 🤖Upgrade and Expand your plot
- 💰Sell wood for cash

Remember, your axes farm wood offline!🤑

Like the game if you enjoy it !👍",Did I Axe,7570,86319,841
7949002987,Equistride ,3068087,31,37433,All,Roleplay & Avatar Sim,2025-06-19T12:57:21.96Z,2026-06-22T22:53:26.842Z,"Equistride [PUBLIC BETA] is a new horse game in the beta testing phase. 

Saddle up and explore a world of horses in this new equestrian game! Train, ride, and care for your horses, discover unique br",BWA - Studios,25,5773,1263
5091615162,Backpack Adventure: Find the Animals 🐻,2963856,5,23297,All,Adventure,2023-09-14T13:20:04.503Z,2026-07-13T14:20:00.957Z,"Welcome to the nature trail! Explore sprawling meadows, high mountains, and creepy caves. Equipped with your trusty backpack and keen observational skills, scour the landscape for animals that hold th",Goode Goode Studios,2,7139,481
10277874067,[🍀2X LUCK] Ball Game 🎲,2913665,2307,14961,All,Simulation,2026-06-06T01:13:11.994Z,2026-07-16T20:40:25.8266113Z,"Join the new Discord below!  (The old one is outdated).

🎲 Roll Balls.

💧 Drop Balls.

💵 Make Money.

🔁 Repeat.

Top 3 Players in Leaderboard Get a Special Prize By the End of the Month!

2x LUCK EVEN",Indiean,2340,36564,709
1093311378,1867 Historical Role Play,2906761,6,54179,All,Roleplay & Avatar Sim,2019-04-02T20:46:02.877Z,2026-01-12T11:40:11.983Z,"Retrace the footsteps of our ancestors in an 1867 reconstruction of Victorian Luxembourg.

Race through the streets on a ‘Boneshaker’ velocipede, fly through the air on a steampunk flying machine or p",cyberpiper,8,6791,2397
10253235584,Build a base RNG 🎲,2887554,11370,46451,All,,2026-05-31T19:47:08.537Z,2026-07-16T14:10:28.6331791Z,"BOSSES UPDATE 💪
Fight powerful bosses with custom attacks and use their relics to craft new OP objects!

Your base fights offline!

Roll 🎲  Build🏗️ Defend🧟‍♂️
Create the BEST base possible and become ",Slungpy Games,11368,22671,431
3801657309,CurioCity,2802642,6,11523,All,,2022-07-31T08:12:41.433Z,2024-07-30T17:29:31.043Z,"CurioCity will take you on an epic journey as you explore space and the human body. Benji the Robot is your companion and you can collect some adorable morphs who will join you on your adventures!

",The Franklin Institute,3,17701,1094
10153098880,RNG Heroes 🏹,2797397,7092,13310,All,Simulation,2026-05-11T13:01:04.511Z,2026-07-13T09:13:07.88Z,"🏹 Welcome to RNG Heroes! 🏹

🎲 Roll & collect rare POWERFUL Heroes
🐺 Battle various monsters
🌍 Unlock & explore many biomes and zones!
🐉 ??? 

🍀 Like & join group for +10% Gold & +1 Luck!


💚 Thanks fo",Heroplay Studios,7099,11887,567
9873090762,🖌️ Top Stylist,2754348,757,12983,All,Shopping,2026-03-13T00:00:30.412Z,2026-07-17T22:06:39.3744287Z,"Are you a Top Stylist?
🖌️ Join to design your shop, sell outfits you created on mannequins, and style other players!

🛍️ All clothing purchases in-game will go into your Roblox inventory!
💰 Any items ",Better Styles,740,2560,837
9844129216,[UPD 1🌋] Card Chronicles,2735343,2327,4760,All,Simulation,2026-03-06T22:32:15.753Z,2026-07-15T01:00:13.696Z,"Dive into a brand-new ANIME card rng game packed with unique features, strategic gameplay, and exciting challenges.

🔥 Roll & reach greater heights!
🛡️ Use your favorite cards to fight!
⚡ Roll, upgrad",Chronicle Entertainment,2333,5618,701
9063922112,[🔨F3X] BYBAT: Scene Builder,2726934,387,16118,All,Simulation,2025-10-30T11:12:07.063Z,2026-07-17T17:52:30.1942259Z,"Also known as: Build Your Base and Troops
Military themed building game that uses F3X Building tools. Build scenes. Assemble soldiers. Visualize war. 

Join our group to get access to funcommands in a",BYB @,398,2872,549
10421154706,[UPD1] Be The Final Boss,2685941,10769,110002,All,Simulation,2026-06-30T11:26:12.654Z,2026-07-17T10:52:35.3939646Z,"It's YOUR turn to be the FINAL BOSS!🔥

Heroes from across the land are trying to take down your castle. DEFEND IT with your minions!⚔️

Summon minions to fight for you!! 👹
Defeat endless waves of hero",Apparently Champions,10668,18623,958
10311066406,[👑] Zombie Turret Farm,2638714,3942,9467,All,Simulation,2026-06-12T06:38:15.01Z,2026-07-17T17:17:54.6791678Z,"Build a wall of turrets and watch the zombie horde turn into pure profit.

🔫 Place turrets to farm the zombies
⬆️ Upgrade and expand your base
💰 Roll for rarer, stronger turrets

Your turrets keep far",BrainRot Zombies Inc,4099,6686,630
8767964779,Virtual Band 🎸,2637458,123,16696,All,Entertainment,2025-09-21T09:05:27.1Z,2026-07-11T22:06:17.086Z,"Virtual Band – Play Instruments Online

Make music, practice, perform for donations, or just hang out and listen with other players.
Tap/click on other players to mute/donate.

Features:
🎸 Virtual Gui",FistQueen27,118,2704,363
4171073930,Wild Heart Stables V.2 ,2432078,0,29049,Adventure,Roleplay & Avatar Sim,2022-12-10T04:19:57.643Z,2026-06-22T19:51:32.754Z,"We are actively working on updates, Early supporters will receive special rewards.",Wild Heart Stables,0,4844,1250
4827308727,[EARLY PAID ACCESS] Havoc,2393899,1853,19147,Fighting,Action,2023-07-02T01:24:59.89Z,2026-07-17T20:47:41.0031862Z,"Havoc immerses players in the aftermath of The Silence, a world where factions fight for survival and territory.

This is a hardcore extraction shooter built around real risk and consequence. It is lo",The Havoc Union,1863,5161,1446
9210596770,Survive RONALDO,2306124,0,13123,All,Survival,2025-11-20T23:10:25.61Z,2025-12-26T16:23:06.29Z,"LIKE👍 + JOIN OUR GROUP FOR FREE VIP ADMIN: https://www.roblox.com/communities/35901672/

🎉 Survive for a special surprise! 🎉 
⭐ We added SECRETS! 🤫

🗺️ Explore the map and run to survive! 
⚔️ Fight RO",L2XXY Games,0,7172,1398
5727543152,Travis Scott Presents: Astronomical,2210621,63,20234,All,Entertainment,2024-03-07T02:06:55.757Z,2026-07-16T03:40:33.9Z,"MAX GRAPHICS IS RECOMMENDED HEAVILY FOR THE BEST EXPERIENCE.

Press V To Unlock The Mouse
Hold B To Emote (on mobile users it's a button next to chat on top left corner)

Scripted by: @axifled | @bore",FN BATJEL,68,6849,558
10354090929,[RANKED] Eggball,2203630,2113,6604,All,Sports & Racing,2026-06-19T04:30:06.286Z,2026-07-17T23:20:42.0892031Z,"Eggball — a fast-paced 2D soccer game where you control your egg and smash the ball into the goal! Inspired by Haxball.

Play football with friends in quick 5-minute matches. Score goals, earn cash, u",Sohrab Studios,2119,2403,853
10406668651,Mine a Planet [BETA 7],2149249,19049,71273,All,Simulation,2026-06-27T23:14:04.878Z,2026-07-15T01:26:34.43Z,"⛏️ Command a FLEET of laser drones to blast apart a giant voxel PLANET — and get RICH!
Idle the cash in, evolve your world, and chase 1-in-25-TRILLION rarity drones. 🪐💥

💰 IDLE TYCOON — your drone swa",Skydog Games,19099,22298,830
9641502068,KNIFE DUELS,2123944,5466,9983,All,Shooter,2026-01-29T12:11:21.933Z,2026-07-17T10:24:04.66134Z,"Welcome to KNIFE DUELS, a unique fast-paced first person shooter centered around knife combat! Challenge other players in 1v1 to 4v4 duels where the first to 6 wins!

🆚 Challenge other players by step",KNIFE DUELS Team,5591,14820,1114
7485177375,FIND THE MIKU [249] [delay!],2096234,48,34450,All,Adventure,2025-04-04T09:27:57.773Z,2026-06-26T00:12:54.247Z,"you have spawned in a strange place. all that's here is Miku... Miku Miku Miku !!
explore the classic-style world and try find all the Mikus!! after all, that's the name of the game.. 📝

featuring voc",gam time,51,5804,487
2929752024,Tower World | Alpha,2089857,3,93484,All,Obby & Platformer,2021-09-21T23:58:02.657Z,2026-01-12T06:33:12.84Z,"Tower World features a diverse array of tower based obbys, each with its own unique characteristics and mechanics.

🎵 The music used is non-copyrighted.

Tower World | Alpha 0.1
- CHECKPOINTS NOW SAVE",FrancoJ,4,22976,1539
4289890765,Steam & Steel ,2081516,77,45662,Building,Simulation,2023-01-15T16:34:47.45Z,2026-06-27T05:16:43.058Z,"All Aboard! Master the Rails in the Ultimate Train Game on Roblox!

Master the realism of the most realistic steam simulation on Roblox, with fully modeled Valves, Boilers, Fireboxes, and Wheel slip!
",CyberPlay Interactive,78,5898,470
2535080489,[💢ALL FOR ME] Heroes Online 2 ,2052443,14,59173,All,RPG,2021-04-22T00:32:35.67Z,2026-04-14T23:30:17.431Z,"Welcome to Heroes Online 2, a game that is loosely inspired by My Hero Academia!

✨Explore the world and either become a hero who protects the innocent or a villain who creates chaos! The choice is yo",Bloxxit Studios,14,20342,1371
4079077350,[PAINTING🎨] Cruise Line Tycoon,1923006,250,40142,Building,Simulation,2022-11-05T13:29:53.09Z,2026-07-15T14:22:05.771Z,"Welcome to Cruise Line Tycoon 🚢
Dive in to a new grid-based ship building & management game where you are in control of your own cruise line. 

How to play ❓
- Build rooms, entertainment & amenities t",Quality-Studios,253,7082,689
3211189518,Find Everything,1914059,7,108110,Adventure,Adventure,2021-12-29T01:49:58.377Z,2026-06-07T09:38:17.182Z,"💡 Currently in Early Access! Players who buy early access will get exclusive rewards when the game fully releases.

An online 3D platformer/scavenger hunt about exploration, stupid jokes, and finding ",Everything Finders,7,21221,707
10107313561,🌧️ Bring Back The Sun!,1893015,1517,27079,All,Puzzle,2026-05-01T12:23:58.488Z,2026-07-17T17:48:57.6986603Z,"🌧️ Bring Back The Sun!

A mysterious wizard has covered the world in endless rain, and the sun has vanished from the sky.

Explore unique locations, solve challenging puzzles, uncover hidden secrets, ",Protocol: Anomaly,1552,18855,1298
9865604662,VEF,1822694,377,1077,All,Sports & Racing,2026-03-11T03:42:22.83Z,2026-07-17T17:15:30.1483Z,"Win tournaments, bring success to your team, and play the best football on the platform.
Virtual European Football is the premier competitive football game on Roblox. Experience authentic 7v7 gameplay",[VEF] Virtual European Football,359,536,71
6942586315,[MAP REVAMP] AdrenaLane (BETA),1631978,22,103689,All,Simulation,2024-12-19T20:48:19.92Z,2026-07-17T15:44:48.8362517Z,"⭐️Welcome to AdrenaLane! An Arcade Styled Car Game With Realistic Graphics!⭐️

👍NEW CODE AT 20,000 LIKES!
Use code ""BETA"" for 5,000 in-game Drift Points!

📣| Follow the Game to Get Update Notification",UfoSquad,24,19012,4836
5364600678,High Iron [Alpha],1552534,13,35893,Town and City,Simulation,2023-12-04T07:24:46.27Z,2026-07-17T02:07:21.7514726Z,"Serve waybills and hear the rolling thunder out on the high iron!

High Iron is a realistic North American train simulator that encourages you to play your own way! Choose from our unique selection of",- Nebula Games -,16,5010,1300
9438247464,Response London,1546754,59,55474,All,Roleplay & Avatar Sim,2025-12-26T15:41:15.333Z,2026-07-06T09:50:13.905Z,"Step into the chaos of the capital in Response London, the next evolution of emergency roleplay on Roblox. Protect the city, save lives, or live your own civilian story in a dynamic open-world London.",Response England!,56,2654,545
7511479008,Get Your Avatar! ✨,1527848,336,115550,All,Shopping,2025-04-09T08:32:54.687Z,2026-07-16T05:29:54.468Z,"⭐Collect coins and use the lever to get random outfits⭐

Spin the gacha to receive different clothes and accessories.
Try to collect all outfits and complete your collection.

[How To Play]
• Collect ",Cozy Blox,331,7249,334
9239596388,Survive KPOP DEMON HUNTERS,1462054,0,5495,All,Survival,2025-11-24T23:20:26.273Z,2026-06-15T14:12:22.408Z,"LIKE👍 + JOIN OUR GROUP FOR FREE VIP ADMIN: https://www.roblox.com/communities/35901672/

🎉 Survive for a special surprise! 🎉 
⭐ We added SECRETS! 🤫

🗺️ Explore the map and run to survive! 
⚔️ Fight Kp",L2XXY Games,0,1552,367
6794845242,[🗿🐀FREE UGCs] Final Score,1412641,3,10245,All,RPG,2024-11-14T12:33:30.05Z,2026-06-07T18:57:37.355Z,"Final Score - the music game: A Game by the Royal Concertgebouw Orchestra in collaboration with the ELJA Foundation.

🎶 Join the Ultimate Musical Adventure in Final Score!
Team up with friends, unlock",Koninklijk Concertgebouworkest Group,6,18897,1034
4055567612,Words of Power,1405019,0,17118,All,RPG,2022-10-28T12:51:16.493Z,2025-10-31T16:04:48.937Z,"Welcome to Words Of Power, a fast-paced action roleplaying game.
Go on adventures to defeat villains and collect new powers, making you stronger and smarter along the way.

💛 Sharing is caring! Leave ",Mrs Wordsmith,0,2743,758
7674516670,Ro Theft Auto VI,1397933,6,169897,All,Action,2025-05-10T14:40:21.04Z,2026-06-16T18:55:19.434Z,"Welcome to RO THEFT AUTO 6!

Explore a huge open-world city, drive through busy streets, discover new areas, and build your own story with friends.

🚗 Drive cars around the city
🏙️ Explore different l",dead game smth,8,12264,1268
10233180411,[TRADING] Into the Backrooms TD ⚔️,1397315,1118,3779,All,Strategy,2026-05-28T04:03:40.502Z,2026-07-17T22:48:51.745331Z,"Welcome to Into the Backrooms TD!

⚔️ Creatures from the Backrooms are invading our world. Team up with your friends to defeat them! ⚔️ 

💵 Summon mega-rare towers to help you fight the invaders!
🚪 Un",Backrooms Tower Defense,1121,3916,256
5316084314,Neon District 2051 - RP,1389210,57,48989,Town and City,Roleplay & Avatar Sim,2023-11-20T00:19:35.24Z,2026-07-09T08:15:51.941Z,"Step into a gritty dystopian world, and live out your cyberpunk dreams in this remaster of the original Neon District. Featuring a completely remade map and modern roleplay features. 🖥️

Update:
🎬 - A",Mareware,55,5809,471
6820035296,The Psychological Experiment,1342000,2,242785,All,Adventure,2024-11-20T20:51:53.75Z,2026-07-17T20:47:26.1077337Z,"The Psychological Experiment is a single-player horror game. As a patient in a mental asylum, you are confined in isolation, distant from everything, suffering from hallucinations and delusions. This ",PLATED.,1,16841,4802
10332728332,🏆 [World Cup RNG] Grow Soccer Club,1341596,2289,87752,All,Sports & Racing,2026-06-15T11:24:35.457Z,2026-07-17T20:56:15.3515717Z,"⚽️ WORLD CUP RNG: Build your soccer club! 

🎲 Roll soccer cards
⭐️ Chase ultra-rare GOATs
📸 Collect HIGHLIGHTS of World Cup
⚽️ PLAY matches, and get cash
🌳 Upgrade your stadium

🏆 The only game that c",District Bloom,2299,3394,350
10419655626,Sintonia RP,1312104,1531,25213,All,Roleplay & Avatar Sim,2026-06-30T03:47:09.385Z,2026-07-17T21:29:19.8345992Z,"Bem-vindo ao Sintonia Roleplay, um jogo de RP brasileiro inspirado na Capital Paulista onde a sua imaginação é o limite!

👮 Torne-se policial e proteja a cidade combatendo em ações ou patrulhando e ab",Sintonia Group Brasil,1574,1182,107
7452851216,🎉 [Update] Pad Thai Meme Animation Back up,1261072,280,12396,All,Entertainment,2025-03-29T07:02:49.347Z,2026-07-14T15:34:00.969Z,"Update V10.9 🎉

- Bugs 🐞
- Donation leaderboard: Bug fixing in progress

- Remove some Animations 🗑️
- Angry Thragg (4 Players)

- Fix animation 🔧
- MACARENA MEME 3 (players)

- New 4 animations 👀
- M",KGZ Studio,273,2929,122
10302044098,[🎶] ClickBeats,1238655,1030,12564,All,Entertainment,2026-06-10T17:53:33.217Z,2026-07-17T10:35:29.8442914Z,"Welcome to ClickBeats! The music creation and rhythm game where every song is made by a player.

Build songs note by note in a full studio, play community tracks, earn rewards, and collaborate with fr",Coos Studios,983,2750,563
9762578530,Color Catch,1227928,34,15061,All,Party & Casual,2026-02-20T10:06:12.7Z,2026-07-15T00:06:46.229Z,"🎨 COLOR CATCH IS LIVE!

Professor Monochrome is on a mission to erase color from the world…
And he's sending his Color Catchers into the National Gallery of Art to drain color from the paintings.

Wil",National Gallery of Art,21,6493,998
10123283304,Command Authority: Military Roleplay,1223296,98,4339,All,Roleplay & Avatar Sim,2026-05-04T15:45:53.392Z,2026-07-12T18:29:08.955Z,"This game has been moved. IF YOU ARE JOINING FROM THE OLD GAME, YOU STILL HAVE YOUR DATA AND GAMEPASSES!

🪖 Command Authority is a military simulation and roleplay game. Players hold a role in the Uni",Blue Canopy,99,1677,369
10014365442,[GANDENG X250] Mount Bubu Dudu,1203619,1640,13558,All,Obby & Platformer,2026-04-10T08:27:37.968Z,2026-07-05T14:14:14.744Z,"🐼 Become Bubu or Dudu and climb to the top together!

🌸 Jump across fun obstacles
☁️ Reach the summit
✨ Earn Titles 
❤️ Play with your friends!",PanCommunity,1548,2067,119
7134571356,Mini Drifters [BETA],1152958,0,33298,All,Simulation,2025-01-24T02:39:28.357Z,2026-07-16T11:08:57.0521087Z,"🔥 Welcome to Mini Drifters! 🔥

🚧 EARLY DEVELOPMENT ALERT! 🚧
This game is in VERY early development! Don’t judge too soon—big things are coming! 🚀

🎁 Beta Testers Perk:
Get an EXCLUSIVE Car + Special T",Gassy Studios,1,7646,1555
2254119010,[BETA] Bloxugan,1112580,230,24440,All,Strategy,2020-12-31T06:35:52.05Z,2026-07-14T20:48:48.864Z,"🔥BLOXUGAN ALPHA UPDATE🔥

Step into the world of Bloxugan, and prove you're the ultimate Bloxugan brawler. Build your collection, master teamwork, and unleash your Bloxugan’s full potential. [Inspired ",Bloxugan,230,2773,232
9578166823,Toilet Merge Simulator,1094973,0,5455,All,Simulation,2026-01-17T18:04:08.157Z,2026-07-06T20:30:20.809Z,"🔥 Welcome to Toilet Merge Simulator🔥

🚽 Get ready to unlock super cool, powerful toilets!
💩 Grab Poops from your toilets and toss them in the Trash to earn cash!
💸 Use your money to buy more toilets a",Mogged Group,1,19924,702
5851294352,VOXEL DESTRUCT 2 EARLY ACCESS,1004737,1452,26031,All,Simulation,2024-04-08T19:12:10.803Z,2026-07-12T05:26:44.649Z,🚧 The game is unfinished and is in PAID EARLY ACCESS. At least you get to try it early hehe. We'll release frequent updates to add more missing features to the game. The game will become free-to-play ,whatever_dev(),1439,4883,112
